index,dialog_id,unique_id,role,content,intent,music_attribute
5959,bf66e2a6455519fa,bf66e2a6455519fa:3:system,system,[MUSIC]I added a few Johnne Drille songs. Let me know what you think!,"['passive_recommend', 'feedback_request', 'parroting_response']",['artist']
5960,ed71a300af37f177,ed71a300af37f177:0:user,user,Hi. I want to create a playlist to pump me up during road trips.,"['initial_query', 'greeting', 'add_filter']","['theme', 'mood']"
5961,ed71a300af37f177,ed71a300af37f177:0:system,system,"Awesome, what artist or genre would you like to start with?","['detail_attribute_request', 'sympathetic_response']","['artist', 'genre']"
5962,ed71a300af37f177,ed71a300af37f177:1:user,user,I love country music and classical rock.,['add_filter'],['genre']
5963,ed71a300af37f177,ed71a300af37f177:1:system,system,[MUSIC]Here are some tracks,['passive_recommend'],['none']
5964,ed71a300af37f177,ed71a300af37f177:2:user,user,Great tracks. Can you add sweet home Alabama by Lynyrd?,"['add_filter', 'accept_response']","['track', 'artist']"
5965,ed71a300af37f177,ed71a300af37f177:2:system,system,[MUSIC]Here is sweet home alabama and some other tracks,"['parroting_response', 'passive_recommend', 'active_recommend']","['track', 'artist']"
5966,ed71a300af37f177,ed71a300af37f177:3:user,user,Good job. Lets add Don't stop believing by Journey to round up the playlist.,"['add_filter', 'accept_response']","['track', 'artist']"
5967,ed71a300af37f177,ed71a300af37f177:3:system,system,[MUSIC]You got it :),"['sympathetic_response', 'passive_recommend']",['none']
5968,dd52de7d4d3a4d03,dd52de7d4d3a4d03:0:user,user,can i have some R&B songs to calm my nerves please,"['initial_query', 'add_filter']","['mood', 'genre']"
5969,dd52de7d4d3a4d03,dd52de7d4d3a4d03:0:system,system,[MUSIC]Here are some recommendations.,['passive_recommend'],['none']
5970,dd52de7d4d3a4d03,dd52de7d4d3a4d03:1:user,user,good. Can i have some celin dion's songs on the lists?,"['add_filter', 'accept_response']",['artist']
5971,dd52de7d4d3a4d03,dd52de7d4d3a4d03:1:system,system,[MUSIC]Here are some songs by her. Any I missed?,"['passive_recommend', 'parroting_response', 'detail_attribute_request']",['artist']
5972,dd52de7d4d3a4d03,dd52de7d4d3a4d03:2:user,user,awesome. I would also like some R Kelly's songs too,"['add_filter', 'accept_response']",['artist']
5973,dd52de7d4d3a4d03,dd52de7d4d3a4d03:2:system,system,[MUSIC]Great choice! I have added his songs as well. Would you like any songs by other artists?,"['sympathetic_response', 'passive_recommend', 'detail_attribute_request', 'parroting_response']",['artist']
5974,dd52de7d4d3a4d03,dd52de7d4d3a4d03:3:user,user,please i'd also like a few of brandy's songs,['add_filter'],['artist']
5975,dd52de7d4d3a4d03,dd52de7d4d3a4d03:3:system,system,[MUSIC]I have added some of her popular songs!,"['passive_recommend', 'parroting_response']",['artist']
5976,dd52de7d4d3a4d03,dd52de7d4d3a4d03:4:user,user,This list is awesome! i love it. kindly add two of maria carrey's songs,"['add_filter', 'accept_response']",['artist']
5977,dd52de7d4d3a4d03,dd52de7d4d3a4d03:4:system,system,[MUSIC]You got it! There are two songs by her,"['passive_recommend', 'parroting_response', 'sympathetic_response']",['artist']
5978,23c234c3c41b9a6d,23c234c3c41b9a6d:0:user,user,Hello! Let's wake my kids up with Super Simple Christmas songs!,"['initial_query', 'greeting', 'add_filter']","['theme', 'user']"
5979,23c234c3c41b9a6d,23c234c3c41b9a6d:0:system,system,I've never had to search for super simple Christmas Songs. Would this be as in preschool age? Curious.,['detail_attribute_request'],"['theme', 'user']"
5980,23c234c3c41b9a6d,23c234c3c41b9a6d:1:user,user,Yea preschool age. They listen to these songs at school,['add_filter'],['user']
5981,23c234c3c41b9a6d,23c234c3c41b9a6d:1:system,system,[MUSIC]Alright. I think I found a few. Start Kicking this with We Wish you a Merry Christmas. Simple Enough?,"['parroting_response', 'passive_recommend', 'sympathetic_response']",['track']
5982,23c234c3c41b9a6d,23c234c3c41b9a6d:2:user,user,sure!,['accept_response'],['none']
5983,23c234c3c41b9a6d,23c234c3c41b9a6d:2:system,system,"[MUSIC]Super! Adding O Christmas Tree, Deck the Halls and Jingle Bells.",['passive_recommend'],['track']
5984,23c234c3c41b9a6d,23c234c3c41b9a6d:3:user,user,Awesome! these are great. Let's play more kids holiday music like this,"['add_filter', 'accept_response']",['theme']
5985,23c234c3c41b9a6d,23c234c3c41b9a6d:3:system,system,"[MUSIC]My pleasure. Adding Joy to the World, Silent Night, and O little Town of Bethlehem. So you have favorite one that I haven't added yet?","['detail_attribute_request', 'passive_recommend', 'sympathetic_response']",['track']
5986,23c234c3c41b9a6d,23c234c3c41b9a6d:4:user,user,"Actually, let's change directions and play some non-holiday kids music","['remove_filter', 'add_filter']","['theme', 'user']"
5987,23c234c3c41b9a6d,23c234c3c41b9a6d:4:system,system,[MUSIC]Alright! How's Shiny from Moana and 'Chugga Chugga Choo Choo' by Choo-Choo Soul,"['passive_recommend', 'sympathetic_response', 'feedback_request']","['track', 'artist']"
5988,23c234c3c41b9a6d,23c234c3c41b9a6d:5:user,user,Love it1,['accept_response'],['none']
5989,23c234c3c41b9a6d,23c234c3c41b9a6d:5:system,system,[MUSIC]I have lots more.,['active_recommend'],['none']
5990,23c234c3c41b9a6d,23c234c3c41b9a6d:6:user,user,Awesome! Let's keep it going.,"['continue', 'accept_response']",['none']
5991,23c234c3c41b9a6d,23c234c3c41b9a6d:6:system,system,"[MUSIC]Run Baby Run is fun, right? If not, please do so.","['active_recommend', 'feedback_request', 'sympathetic_response']",['track']
5992,352ce362a7b8a639,352ce362a7b8a639:0:user,user,I want to create a playlist to listen to while working out,"['initial_query', 'greeting', 'add_filter']",['theme']
5993,352ce362a7b8a639,352ce362a7b8a639:0:system,system,"Nice. Are you lifting weights, cardio, stationary bike, all 3, something not mentioned?","['detail_attribute_request', 'sympathetic_response']",['theme']
5994,352ce362a7b8a639,352ce362a7b8a639:1:user,user,"Kinda a mix of all three mentioned, depending on the day of the week",['add_filter'],['theme']
5995,352ce362a7b8a639,352ce362a7b8a639:1:system,system,"Do you want a mix of decades, or a particular decade?",['detail_attribute_request'],['year']
5996,352ce362a7b8a639,352ce362a7b8a639:2:user,user,"Umm, a mix of the 90s and 2000s would be nice",['add_filter'],['year']
5997,352ce362a7b8a639,352ce362a7b8a639:2:system,system,"[MUSIC]On it, tell me what you think of these?","['feedback_request', 'sympathetic_response', 'passive_recommend']",['none']
5998,352ce362a7b8a639,352ce362a7b8a639:3:user,user,These are cool. We throw in some more recent song into the mix?,"['add_filter', 'accept_response']",['year']
5999,352ce362a7b8a639,352ce362a7b8a639:3:system,system,[MUSIC]For sure!,"['passive_recommend', 'sympathetic_response']",['none']
6000,352ce362a7b8a639,352ce362a7b8a639:4:user,user,"Nice. Lastly, can I get some uplifting songs to keep me moving?","['add_filter', 'accept_response']","['mood', 'theme']"
6001,352ce362a7b8a639,352ce362a7b8a639:4:system,system,[MUSIC]as you wish!,['passive_recommend'],['none']
6002,4c7ee7a48f9e688d,4c7ee7a48f9e688d:0:user,user,I would like to create a playlist to listen to while I clean my house.,"['add_filter', 'initial_query']",['theme']
6003,4c7ee7a48f9e688d,4c7ee7a48f9e688d:0:system,system,"[MUSIC]Sure, here are some for you to check out.","['sympathetic_response', 'passive_recommend']",['none']
6004,4c7ee7a48f9e688d,4c7ee7a48f9e688d:1:user,user,I prefer the oldies artists like Elvis and Jerry Lee Lewis.,['add_filter'],"['artist', 'year', 'similar_artist']"
6005,4c7ee7a48f9e688d,4c7ee7a48f9e688d:1:system,system,[MUSIC]OK. Gotcha. Check these ones out then.,"['sympathetic_response', 'passive_recommend']",['none']
6006,4c7ee7a48f9e688d,4c7ee7a48f9e688d:2:user,user,Can you add some Johnny Cash to the list?,['add_filter'],['artist']
6007,4c7ee7a48f9e688d,4c7ee7a48f9e688d:2:system,system,[MUSIC]Sure.,"['passive_recommend', 'sympathetic_response']",['none']
6028,fe22c7b0e0a9cfdd,fe22c7b0e0a9cfdd:0:user,user,I would like to create a playlist to listen to during our next pool party.,"['initial_query', 'add_filter']",['theme']
6029,fe22c7b0e0a9cfdd,fe22c7b0e0a9cfdd:0:system,system,"Sure thing! What style of music, and what decades?","['detail_attribute_request', 'sympathetic_response']","['year', 'genre']"
6030,fe22c7b0e0a9cfdd,fe22c7b0e0a9cfdd:1:user,user,I am thinking beach music would be appropriate for the occasion.,['add_filter'],['theme']
6031,fe22c7b0e0a9cfdd,fe22c7b0e0a9cfdd:1:system,system,[MUSIC]Hmmm.. See if these songs get the vibe you are looking for.,"['feedback_request', 'sympathetic_response', 'passive_recommend']",['none']
6032,fe22c7b0e0a9cfdd,fe22c7b0e0a9cfdd:2:user,user,I like most of those. I would enjoy more Beach Boys and maybe some Jimmy Buffett.,"['add_filter', 'accept_response']",['artist']
6033,fe22c7b0e0a9cfdd,fe22c7b0e0a9cfdd:2:system,system,"[MUSIC]Got it, how about these tunes?","['feedback_request', 'sympathetic_response', 'passive_recommend']",['none']
6034,fe22c7b0e0a9cfdd,fe22c7b0e0a9cfdd:3:user,user,That's good. We could also add in some songs from groups like The Drifters and Chairman of the Board to give us some variety.,"['add_filter', 'accept_response']",['similar_artist']
6035,fe22c7b0e0a9cfdd,fe22c7b0e0a9cfdd:3:system,system,"[MUSIC]Here's some Under the Boardwalk, and some friends!","['sympathetic_response', 'passive_recommend']",['track']
6036,d30e09a4ef696f60,d30e09a4ef696f60:0:user,user,Hi I want to create a playlist to listen to while working out at the gym.,"['initial_query', 'greeting', 'add_filter']",['theme']
6037,d30e09a4ef696f60,d30e09a4ef696f60:0:system,system,"cool, what genre or artist should we start with?","['detail_attribute_request', 'sympathetic_response']","['artist', 'genre']"
6038,d30e09a4ef696f60,d30e09a4ef696f60:1:user,user,I mostly love to listen to hip-pop,['add_filter'],['genre']
6039,d30e09a4ef696f60,d30e09a4ef696f60:1:system,system,[MUSIC]Lets try these,['passive_recommend'],['none']
6040,d30e09a4ef696f60,d30e09a4ef696f60:2:user,user,hmm... pls can you also add some Azealia Banks and Kanye west.,['add_filter'],['artist']
6041,d30e09a4ef696f60,d30e09a4ef696f60:2:system,system,[MUSIC]Good choice,"['sympathetic_response', 'passive_recommend']",['none']
6042,d30e09a4ef696f60,d30e09a4ef696f60:3:user,user,these are all nice. any other similar artists you'd recommend?,"['continue', 'accept_response']",['similar_artist']
6043,d30e09a4ef696f60,d30e09a4ef696f60:3:system,system,[MUSIC]How about these,"['feedback_request', 'active_recommend']",['none']
6044,d30e09a4ef696f60,d30e09a4ef696f60:4:user,user,"yeah, i really love them too. am ok with all the tracks.",['accept_response'],['none']
6045,d30e09a4ef696f60,d30e09a4ef696f60:4:system,system,[MUSIC]anything else today?,"['detail_attribute_request', 'active_recommend']",['none']
6046,85ceb4e79a98c49d,85ceb4e79a98c49d:0:user,user,"hello, i want to do laundry, can you make me a playlist","['initial_query', 'greeting', 'add_filter']",['theme']
6047,85ceb4e79a98c49d,85ceb4e79a98c49d:0:system,system,[MUSIC]Hello! Check out these songs! Do you want a specific genre or artist?,"['detail_attribute_request', 'sympathetic_response', 'passive_recommend']","['artist', 'genre']"
6048,85ceb4e79a98c49d,85ceb4e79a98c49d:1:user,user,"great, can you add some of drakes songs","['add_filter', 'accept_response']",['artist']
6049,85ceb4e79a98c49d,85ceb4e79a98c49d:1:system,system,[MUSIC]Of course. How about these ones?,"['feedback_request', 'sympathetic_response', 'passive_recommend']",['none']
6050,85ceb4e79a98c49d,85ceb4e79a98c49d:2:user,user,"awesome, I'd like some from future as well","['add_filter', 'accept_response']",['artist']
6051,85ceb4e79a98c49d,85ceb4e79a98c49d:2:system,system,[MUSIC]Awesome. Check out these ones!,"['sympathetic_response', 'passive_recommend']",['none']
6052,85ceb4e79a98c49d,85ceb4e79a98c49d:3:user,user,"i like them, do you have any more suggestion","['continue', 'accept_response']",['none']
6053,85ceb4e79a98c49d,85ceb4e79a98c49d:3:system,system,[MUSIC]Of course. Here are more songs for your consideration,"['sympathetic_response', 'active_recommend']",['none']
6054,85ceb4e79a98c49d,85ceb4e79a98c49d:4:user,user,"thank you, you did really well",['accept_response'],['none']
6055,85ceb4e79a98c49d,85ceb4e79a98c49d:4:system,system,[MUSIC],['active_recommend'],['none']
6056,26f1a005c82f6c43,26f1a005c82f6c43:0:user,user,I need music like Nine Inch Nails,"['initial_query', 'add_filter']",['similar_artist']
6057,26f1a005c82f6c43,26f1a005c82f6c43:0:system,system,[MUSIC]Here are some suggestions based on Nine inch nails,"['parroting_response', 'passive_recommend']",['artist']
6058,26f1a005c82f6c43,26f1a005c82f6c43:1:user,user,can we add some marilyn manson,['add_filter'],['artist']
6059,26f1a005c82f6c43,26f1a005c82f6c43:1:system,system,[MUSIC]Here is some marilyn manson,"['parroting_response', 'passive_recommend']",['artist']
6060,26f1a005c82f6c43,26f1a005c82f6c43:2:user,user,can I get more Manson,['continue'],['artist']
6061,26f1a005c82f6c43,26f1a005c82f6c43:2:system,system,[MUSIC]Here is more,['active_recommend'],['none']
6062,5a1202aa766b1e88,5a1202aa766b1e88:0:user,user,"Hello, I'd love to create a jazz playlist to help me unwind at the end of the day","['initial_query', 'greeting', 'add_filter']","['theme', 'genre']"
6063,5a1202aa766b1e88,5a1202aa766b1e88:0:system,system,Hello. What jazz artists do you like?,"['detail_attribute_request', 'sympathetic_response']","['artist', 'genre']"
6064,5a1202aa766b1e88,5a1202aa766b1e88:1:user,user,"I love me some Miles Davis, George Benson and of course Esperanza Spalding!",['add_filter'],['artist']
6065,5a1202aa766b1e88,5a1202aa766b1e88:1:system,system,[MUSIC]Check these selections out.,['passive_recommend'],['none']
6066,5a1202aa766b1e88,5a1202aa766b1e88:2:user,user,These are so calming. Can we add some Kenny G to the playlist,"['add_filter', 'accept_response']","['artist', 'mood']"
6067,5a1202aa766b1e88,5a1202aa766b1e88:2:system,system,[MUSIC]Sure. Hope some of these are a good fit for ya.,"['sympathetic_response', 'passive_recommend']",['none']
6068,5a1202aa766b1e88,5a1202aa766b1e88:3:user,user,"Yes, these are nice. Can we throw in some modern jazz songs like songs from Linsey Webster","['add_filter', 'accept_response']","['similar_artist', 'year', 'genre']"
6069,5a1202aa766b1e88,5a1202aa766b1e88:3:system,system,"[MUSIC]Great! Yes, see if you like any of these.","['sympathetic_response', 'passive_recommend', 'feedback_request']",['none']
6070,5a1202aa766b1e88,5a1202aa766b1e88:4:user,user,Loving this selection. Please more of some recent jazz songs,"['add_filter', 'accept_response']","['year', 'genre']"
6071,5a1202aa766b1e88,5a1202aa766b1e88:4:system,system,I can certainly do that!,['sympathetic_response'],['none']
6072,5a1202aa766b1e88,5a1202aa766b1e88:5:user,user,"yes, please add some more",['continue'],['none']
6073,5a1202aa766b1e88,5a1202aa766b1e88:5:system,system,[MUSIC]Here are some Kenny G music off of his most recent album.,"['parroting_response', 'passive_recommend']","['artist', 'year']"
6074,1758e1f1d954375d,1758e1f1d954375d:0:user,user,Can you help me create a playlist of 80-,"['initial_query', 'add_filter']",['year']
6075,1758e1f1d954375d,1758e1f1d954375d:0:system,system,I certainly can! Which type of 80s songs do you want?,"['detail_attribute_request', 'sympathetic_response']","['year', 'genre']"
6076,1758e1f1d954375d,1758e1f1d954375d:1:user,user,"From Prince, Chaka Khan, Tina Turner.",['add_filter'],['artist']
6077,1758e1f1d954375d,1758e1f1d954375d:1:system,system,I certainly can! Love the 80s music!,['sympathetic_response'],['year']
6078,1758e1f1d954375d,1758e1f1d954375d:2:user,user,"Thanks, me too.",['add_filter'],['none']
6079,1758e1f1d954375d,1758e1f1d954375d:2:system,system,"[MUSIC]Here are some to start with, I'll find some more",['passive_recommend'],['none']
